id,prediction
050_272_368,1
050_272_384,0
050_288_0,1
050_288_16,1
050_288_32,1
050_288_48,1
050_288_64,1
050_288_80,1
050_288_96,1
050_288_112,1
050_288_128,1
050_288_144,1
050_288_160,0
050_288_176,0
050_288_192,0
050_288_208,0
050_288_224,1
050_288_240,1
050_288_256,0
050_288_272,0
050_288_288,0
050_288_304,0
050_288_320,0
050_288_336,0
050_288_352,0
050_288_368,1
050_288_384,0
050_304_0,1
050_304_16,1
050_304_32,1
050_304_48,1
050_304_64,1
050_304_80,1
050_304_96,1
050_304_112,1
050_304_128,1
050_304_144,1
050_304_160,1
050_304_176,1
050_304_192,1
050_304_208,1
050_304_224,1
050_304_240,1
050_304_256,1
050_304_272,1
050_304_288,1
050_304_304,1
050_304_320,1
050_304_336,1
050_304_352,1
050_304_368,1
050_304_384,1
050_320_0,1
050_320_16,1
050_320_32,1
050_320_48,1
050_320_64,1
050_320_80,1
050_320_96,1
050_320_112,1
050_320_128,1
050_320_144,1
050_320_160,1
050_320_176,1
050_320_192,1
050_320_208,1
050_320_224,1
050_320_240,1
050_320_256,1
050_320_272,1
050_320_288,1
050_320_304,1
050_320_320,1
050_320_336,1
050_320_352,1
050_320_368,1
050_320_384,1
050_336_0,0
050_336_16,0
050_336_32,0
050_336_48,0
050_336_64,0
050_336_80,0
050_336_96,0
050_336_112,0
050_336_128,0
050_336_144,0
050_336_160,0
050_336_176,0
050_336_192,0
050_336_208,0
050_336_224,0
050_336_240,0
050_336_256,0
050_336_272,0
050_336_288,0
050_336_304,0
050_336_320,0
050_336_336,0
050_336_352,0
050_336_368,0
050_336_384,0
050_352_0,0
050_352_16,0
050_352_32,0
050_352_48,0
050_352_64,0
050_352_80,0
050_352_96,0
050_352_112,0
050_352_128,0
050_352_144,0
050_352_160,0
050_352_176,0
050_352_192,0
050_352_208,0
050_352_224,0
050_352_240,0
050_352_256,0
050_352_272,0
050_352_288,0
050_352_304,0
050_352_320,0
050_352_336,0
050_352_352,0
050_352_368,0
050_352_384,0
050_368_0,0
050_368_16,0
050_368_32,0
050_368_48,0
050_368_64,0
050_368_80,0
050_368_96,0
050_368_112,0
050_368_128,0
050_368_144,0
050_368_160,0
050_368_176,0
050_368_192,0
050_368_208,0
050_368_224,0
050_368_240,0
050_368_256,0
050_368_272,0
050_368_288,0
050_368_304,0
050_368_320,0
050_368_336,0
050_368_352,0
050_368_368,0
050_368_384,0
050_384_0,0
050_384_16,0
050_384_32,0
050_384_48,0
050_384_64,0
050_384_80,0
050_384_96,0
050_384_112,0
050_384_128,0
050_384_144,0
050_384_160,0
050_384_176,0
050_384_192,0
050_384_208,0
050_384_224,0
050_384_240,0
050_384_256,0
050_384_272,0
050_384_288,0
050_384_304,0
050_384_320,0
050_384_336,0
050_384_352,0
050_384_368,0
050_384_384,0
051_0_0,0
051_0_16,0
051_0_32,0
051_0_48,0
051_0_64,0
051_0_80,0
051_0_96,0
051_0_112,0
051_0_128,0
051_0_144,0
051_0_160,0
051_0_176,0
051_0_192,0
051_0_208,0
051_0_224,0
051_0_240,0
051_0_256,0
051_0_272,0
051_0_288,0
051_0_304,0
051_0_320,0
051_0_336,0
051_0_352,0
051_0_368,0
051_0_384,0
051_16_0,0
051_16_16,0
051_16_32,0
051_16_48,0
051_16_64,0
051_16_80,0
051_16_96,0
051_16_112,0
051_16_128,0
051_16_144,0
051_16_160,0
051_16_176,0
051_16_192,0
051_16_208,0
051_16_224,0
051_16_240,0
051_16_256,0
051_16_272,0
051_16_288,0
051_16_304,0
051_16_320,0
051_16_336,0
051_16_352,0
051_16_368,0
051_16_384,0
051_32_0,0
051_32_16,0
051_32_32,0
051_32_48,0
051_32_64,0
051_32_80,0
051_32_96,0
051_32_112,0
051_32_128,0
051_32_144,0
051_32_160,0
051_32_176,0
051_32_192,0
051_32_208,0
051_32_224,0
051_32_240,0
051_32_256,0
051_32_272,0
051_32_288,0
051_32_304,0
051_32_320,0
051_32_336,0
051_32_352,0
051_32_368,0
051_32_384,0
051_48_0,0
051_48_16,0
051_48_32,0
051_48_48,0
051_48_64,0
051_48_80,0
051_48_96,0
051_48_112,0
051_48_128,0
051_48_144,0
051_48_160,0
051_48_176,0
051_48_192,0
051_48_208,0
051_48_224,0
051_48_240,0
051_48_256,0
051_48_272,0
051_48_288,0
051_48_304,0
051_48_320,0
051_48_336,0
051_48_352,0
051_48_368,0
051_48_384,0
051_64_0,1
051_64_16,1
051_64_32,1
051_64_48,1
051_64_64,1
051_64_80,1
051_64_96,1
051_64_112,0
051_64_128,0
051_64_144,0
051_64_160,0
051_64_176,0
051_64_192,0
051_64_208,0
051_64_224,0
051_64_240,0
051_64_256,0
051_64_272,0
051_64_288,0
051_64_304,0
051_64_320,0
051_64_336,0
051_64_352,0
051_64_368,0
051_64_384,0
051_80_0,1
051_80_16,1
051_80_32,1
051_80_48,1
051_80_64,1
051_80_80,1
051_80_96,1
051_80_112,1
051_80_128,1
051_80_144,1
051_80_160,1
051_80_176,1
051_80_192,1
051_80_208,1
051_80_224,1
051_80_240,1
051_80_256,1
051_80_272,1
051_80_288,1
051_80_304,1
051_80_320,1
051_80_336,1
051_80_352,1
051_80_368,1
051_80_384,1
051_96_0,1
051_96_16,1
051_96_32,1
051_96_48,1
051_96_64,1
051_96_80,1
051_96_96,1
051_96_112,1
051_96_128,1
051_96_144,1
051_96_160,1
051_96_176,1
051_96_192,1
051_96_208,1
051_96_224,1
051_96_240,1
051_96_256,1
051_96_272,1
051_96_288,1
051_96_304,1
051_96_320,1
051_96_336,1
051_96_352,1
051_96_368,1
051_96_384,1
051_112_0,0
051_112_16,0
051_112_32,0
051_112_48,0
051_112_64,0
051_112_80,0
051_112_96,0
051_112_112,0
051_112_128,0
051_112_144,0
051_112_160,0
051_112_176,0
051_112_192,0
051_112_208,0
051_112_224,0
051_112_240,0
051_112_256,0
051_112_272,0
051_112_288,0
051_112_304,0
051_112_320,0
051_112_336,0
051_112_352,0
051_112_368,0
051_112_384,1
051_128_0,0
051_128_16,0
051_128_32,0
051_128_48,0
051_128_64,0
051_128_80,0
051_128_96,0
051_128_112,0
051_128_128,0
051_128_144,0
051_128_160,0
051_128_176,0
051_128_192,0
051_128_208,0
051_128_224,0
051_128_240,0
051_128_256,0
051_128_272,0
051_128_288,0
051_128_304,0
051_128_320,0
051_128_336,0
051_128_352,0
051_128_368,0
051_128_384,0
051_144_0,0
051_144_16,0
051_144_32,0
051_144_48,0
051_144_64,0
051_144_80,0
051_144_96,0
051_144_112,0
051_144_128,0
051_144_144,0
051_144_160,0
051_144_176,0
051_144_192,0
051_144_208,0
051_144_224,0
051_144_240,0
051_144_256,0
051_144_272,0
051_144_288,0
051_144_304,0
051_144_320,0
051_144_336,0
051_144_352,0
051_144_368,0
051_144_384,0
051_160_0,0
051_160_16,0
051_160_32,0
051_160_48,0
051_160_64,0
051_160_80,0
051_160_96,0
051_160_112,0
051_160_128,0
051_160_144,0
051_160_160,0
051_160_176,0
051_160_192,0
051_160_208,0
051_160_224,0
051_160_240,0
051_160_256,0
051_160_272,0
051_160_288,0
051_160_304,0
051_160_320,0
051_160_336,0
051_160_352,0
051_160_368,0
051_160_384,0
051_176_0,0
051_176_16,0
051_176_32,0
051_176_48,0
051_176_64,0
051_176_80,0
051_176_96,0
051_176_112,0
051_176_128,0
051_176_144,0
051_176_160,0
051_176_176,0
051_176_192,0
051_176_208,0
051_176_224,0
051_176_240,0
051_176_256,0
051_176_272,0
051_176_288,0
051_176_304,0
051_176_320,0
051_176_336,0
051_176_352,0
051_176_368,0
051_176_384,0
051_192_0,0
051_192_16,0
051_192_32,0
051_192_48,0
051_192_64,0
051_192_80,0
051_192_96,0
051_192_112,0
051_192_128,0
051_192_144,0
051_192_160,0
051_192_176,0
051_192_192,0
051_192_208,0
051_192_224,0
051_192_240,0
051_192_256,0
051_192_272,0
051_192_288,0
051_192_304,0
051_192_320,0
051_192_336,0
051_192_352,0
051_192_368,0
051_192_384,0
051_208_0,0
051_208_16,0
051_208_32,0
051_208_48,0
051_208_64,0
051_208_80,0
051_208_96,0
051_208_112,0
051_208_128,0
051_208_144,0
051_208_160,0
051_208_176,0
051_208_192,0
051_208_208,0
051_208_224,0
051_208_240,0
051_208_256,0
051_208_272,0
051_208_288,0
051_208_304,0
051_208_320,0
051_208_336,0
051_208_352,0
051_208_368,0
051_208_384,0
051_224_0,1
051_224_16,1
051_224_32,1
051_224_48,1
051_224_64,1
051_224_80,1
051_224_96,1
051_224_112,1
051_224_128,1
051_224_144,1
051_224_160,1
051_224_176,1
051_224_192,1
051_224_208,1
051_224_224,0
051_224_240,0
051_224_256,0
051_224_272,0
051_224_288,0
051_224_304,0
051_224_320,0
051_224_336,0
051_224_352,0
051_224_368,0
051_224_384,0
051_240_0,0
051_240_16,0
051_240_32,0
051_240_48,0
051_240_64,0
051_240_80,1
051_240_96,1
051_240_112,1
051_240_128,1
051_240_144,1
051_240_160,1
051_240_176,1
051_240_192,1
051_240_208,1
051_240_224,1
051_240_240,1
051_240_256,1
051_240_272,1
051_240_288,1
051_240_304,1
051_240_320,1
051_240_336,1
051_240_352,1
051_240_368,1
051_240_384,1
051_256_0,0
051_256_16,0
051_256_32,0
051_256_48,0
051_256_64,0
051_256_80,0
051_256_96,0
051_256_112,0
051_256_128,0
051_256_144,0
051_256_160,0
051_256_176,0
051_256_192,0
051_256_208,0
051_256_224,0
051_256_240,0
051_256_256,0
051_256_272,0
051_256_288,0
051_256_304,0
051_256_320,0
051_256_336,0
051_256_352,0
051_256_368,0
051_256_384,0
051_272_0,0
051_272_16,0
051_272_32,0
051_272_48,0
051_272_64,0
051_272_80,0
051_272_96,0
051_272_112,0
051_272_128,0
051_272_144,0
051_272_160,0
051_272_176,0
051_272_192,0
051_272_208,0
051_272_224,0
051_272_240,0
051_272_256,0
051_272_272,0
051_272_288,0
051_272_304,0
051_272_320,0
051_272_336,0
051_272_352,0
051_272_368,0
051_272_384,0
051_288_0,0
051_288_16,0
051_288_32,0
051_288_48,0
051_288_64,0
051_288_80,0
051_288_96,0
051_288_112,0
051_288_128,0
051_288_144,0
051_288_160,0
051_288_176,0
051_288_192,0
051_288_208,0
051_288_224,0
051_288_240,0
051_288_256,0
051_288_272,0
051_288_288,0
051_288_304,0
051_288_320,0
051_288_336,0
051_288_352,0
051_288_368,0
051_288_384,0
051_304_0,0
051_304_16,0
051_304_32,0
051_304_48,0
051_304_64,0
051_304_80,0
051_304_96,0
051_304_112,0
051_304_128,0
051_304_144,0
051_304_160,0
051_304_176,0
051_304_192,0
051_304_208,0
051_304_224,0
051_304_240,0
051_304_256,0
051_304_272,0
051_304_288,0
051_304_304,0
051_304_320,0
051_304_336,0
051_304_352,0
051_304_368,0
051_304_384,0
051_320_0,0
051_320_16,0
051_320_32,0
051_320_48,0
051_320_64,0
051_320_80,0
051_320_96,0
051_320_112,0
051_320_128,0
051_320_144,0
051_320_160,0
051_320_176,0
051_320_192,0
051_320_208,0
051_320_224,0
051_320_240,0
051_320_256,0
051_320_272,0
051_320_288,0
051_320_304,0
051_320_320,0
051_320_336,0
051_320_352,0
051_320_368,0
051_320_384,0
051_336_0,0
051_336_16,0
051_336_32,0
051_336_48,0
051_336_64,0
051_336_80,0
051_336_96,0
051_336_112,0
051_336_128,0
051_336_144,0
051_336_160,0
051_336_176,0
051_336_192,0
051_336_208,0
051_336_224,0
051_336_240,0
051_336_256,0
051_336_272,0
051_336_288,0
051_336_304,0
051_336_320,0
051_336_336,0
051_336_352,0
051_336_368,0
051_336_384,0
051_352_0,0
051_352_16,0
051_352_32,0
051_352_48,0
051_352_64,0
051_352_80,0
051_352_96,0
051_352_112,0
051_352_128,0
051_352_144,0
051_352_160,0
051_352_176,0
051_352_192,0
051_352_208,0
051_352_224,0
051_352_240,0
051_352_256,0
051_352_272,0
051_352_288,0
051_352_304,0
051_352_320,0
051_352_336,0
051_352_352,0
051_352_368,0
051_352_384,0
051_368_0,1
051_368_16,1
051_368_32,1
051_368_48,1
051_368_64,1
051_368_80,1
051_368_96,1
051_368_112,1
051_368_128,1
051_368_144,1
051_368_160,1
051_368_176,1
051_368_192,1
051_368_208,1
051_368_224,1
051_368_240,1
051_368_256,1
051_368_272,1
051_368_288,1
051_368_304,1
051_368_320,1
051_368_336,1
051_368_352,1
051_368_368,1
051_368_384,1
051_384_0,1
051_384_16,1
051_384_32,1
051_384_48,1
051_384_64,1
051_384_80,1
051_384_96,1
051_384_112,1
051_384_128,1
051_384_144,1
051_384_160,1
051_384_176,1
051_384_192,1
051_384_208,1
051_384_224,1
051_384_240,1
051_384_256,1
051_384_272,1
051_384_288,1
051_384_304,1
051_384_320,1
051_384_336,1
051_384_352,1
051_384_368,1
051_384_384,1
052_0_0,0
052_0_16,0
052_0_32,0
052_0_48,0
052_0_64,0
052_0_80,0
052_0_96,0
052_0_112,0
052_0_128,0
052_0_144,0
052_0_160,0
052_0_176,0
052_0_192,0
052_0_208,0
052_0_224,0
052_0_240,0
052_0_256,0
052_0_272,0
052_0_288,0
052_0_304,0
052_0_320,0
052_0_336,0
052_0_352,0
052_0_368,0
052_0_384,0
052_16_0,0
052_16_16,0
052_16_32,0
052_16_48,0
052_16_64,0
052_16_80,0
052_16_96,0
052_16_112,0
052_16_128,0
052_16_144,0
052_16_160,0
052_16_176,0
052_16_192,0
052_16_208,0
052_16_224,0
052_16_240,0
052_16_256,0
052_16_272,0
052_16_288,0
052_16_304,0
052_16_320,0
052_16_336,0
052_16_352,0
052_16_368,0
052_16_384,0
052_32_0,1
052_32_16,1
052_32_32,1
052_32_48,1
052_32_64,1
052_32_80,1
052_32_96,1
052_32_112,1
052_32_128,1
052_32_144,1
052_32_160,0
052_32_176,0
052_32_192,0
052_32_208,0
052_32_224,0
052_32_240,0
052_32_256,0
052_32_272,0
052_32_288,0
052_32_304,0
052_32_320,0
052_32_336,0
052_32_352,0
052_32_368,0
052_32_384,0
052_48_0,1
052_48_16,1
052_48_32,1
052_48_48,1
052_48_64,1
052_48_80,1
052_48_96,1
052_48_112,1
052_48_128,1
052_48_144,1
052_48_160,1
052_48_176,1
052_48_192,1
052_48_208,1
052_48_224,1
052_48_240,1
052_48_256,1
052_48_272,1
052_48_288,1
052_48_304,1
052_48_320,1
052_48_336,1
052_48_352,1
052_48_368,1
052_48_384,1
052_64_0,1
052_64_16,1
052_64_32,1
052_64_48,1
052_64_64,1
052_64_80,1
052_64_96,1
052_64_112,1
052_64_128,1
052_64_144,1
052_64_160,1
052_64_176,1
052_64_192,1
052_64_208,1
052_64_224,1
052_64_240,1
052_64_256,1
052_64_272,1
052_64_288,1
052_64_304,1
052_64_320,1
052_64_336,1
052_64_352,1
052_64_368,1
052_64_384,1
052_80_0,0
052_80_16,0
052_80_32,0
052_80_48,0
052_80_64,0
052_80_80,0
052_80_96,0
052_80_112,0
052_80_128,0
052_80_144,0
052_80_160,0
052_80_176,0
052_80_192,0
052_80_208,0
052_80_224,0
052_80_240,0
052_80_256,0
052_80_272,0
052_80_288,0
052_80_304,0
052_80_320,0
052_80_336,0
052_80_352,0
052_80_368,0
052_80_384,0
052_96_0,0
052_96_16,0
052_96_32,0
052_96_48,0
052_96_64,0
052_96_80,0
052_96_96,0
052_96_112,0
052_96_128,0
052_96_144,0
052_96_160,0
052_96_176,0
052_96_192,0
052_96_208,0
052_96_224,0
052_96_240,0
052_96_256,0
052_96_272,0
052_96_288,0
052_96_304,0
052_96_320,0
052_96_336,0
052_96_352,0
052_96_368,0
052_96_384,0
052_112_0,0
052_112_16,0
052_112_32,0
052_112_48,0
052_112_64,0
052_112_80,0
052_112_96,0
052_112_112,0
052_112_128,0
052_112_144,0
052_112_160,0
052_112_176,0
052_112_192,0
052_112_208,0
052_112_224,0
052_112_240,0
052_112_256,0
052_112_272,0
052_112_288,0
052_112_304,0
052_112_320,0
052_112_336,0
052_112_352,0
052_112_368,0
052_112_384,0
052_128_0,0
052_128_16,0
052_128_32,0
052_128_48,0
052_128_64,0
052_128_80,0
052_128_96,0
052_128_112,0
052_128_128,0
052_128_144,0
052_128_160,0
052_128_176,0
052_128_192,0
052_128_208,0
052_128_224,0
052_128_240,0
052_128_256,0
052_128_272,0
052_128_288,0
052_128_304,0
052_128_320,0
052_128_336,0
052_128_352,0
052_128_368,0
052_128_384,0
052_144_0,0
052_144_16,0
052_144_32,0
052_144_48,0
052_144_64,0
052_144_80,0
052_144_96,0
052_144_112,0
052_144_128,0
052_144_144,0
052_144_160,0
052_144_176,0
052_144_192,0
052_144_208,0
052_144_224,0
052_144_240,0
052_144_256,0
052_144_272,0
052_144_288,0
052_144_304,0
052_144_320,0
052_144_336,0
052_144_352,0
052_144_368,0
052_144_384,0
052_160_0,0
052_160_16,0
052_160_32,0
052_160_48,0
052_160_64,0
052_160_80,0
052_160_96,0
052_160_112,0
052_160_128,0
052_160_144,0
052_160_160,0
052_160_176,0
052_160_192,0
052_160_208,0
052_160_224,0
052_160_240,0
052_160_256,0
052_160_272,0
052_160_288,0
052_160_304,0
052_160_320,0
052_160_336,0
052_160_352,0
052_160_368,0
052_160_384,0
052_176_0,1
052_176_16,1
052_176_32,1
052_176_48,1
052_176_64,1
052_176_80,1
052_176_96,1
052_176_112,1
052_176_128,1
052_176_144,0
052_176_160,0
052_176_176,0
052_176_192,0
052_176_208,0
052_176_224,0
052_176_240,0
052_176_256,0
052_176_272,0
052_176_288,0
052_176_304,0
052_176_320,0
052_176_336,0
052_176_352,0
052_176_368,0
052_176_384,0
052_192_0,0
052_192_16,0
052_192_32,1
052_192_48,1
052_192_64,1
052_192_80,1
052_192_96,1
052_192_112,1
052_192_128,1
052_192_144,1
052_192_160,1
052_192_176,1
052_192_192,1
052_192_208,1
052_192_224,1
052_192_240,1
052_192_256,1
052_192_272,1
052_192_288,1
052_192_304,1
052_192_320,1
052_192_336,1
052_192_352,1
052_192_368,1
052_192_384,1
052_208_0,0
052_208_16,0
052_208_32,0
052_208_48,0
052_208_64,0
052_208_80,0
052_208_96,0
052_208_112,0
052_208_128,0
052_208_144,0
052_208_160,0
052_208_176,0
052_208_192,0
052_208_208,0
052_208_224,0
052_208_240,0
052_208_256,0
052_208_272,0
052_208_288,0
052_208_304,0
052_208_320,0
052_208_336,0
052_208_352,0
052_208_368,0
052_208_384,0
052_224_0,0
052_224_16,0
052_224_32,0
052_224_48,0
052_224_64,0
052_224_80,0
052_224_96,0
052_224_112,0
052_224_128,0
052_224_144,0
052_224_160,0
052_224_176,0
052_224_192,0
052_224_208,0
052_224_224,0
052_224_240,0
052_224_256,0
052_224_272,0
052_224_288,0
052_224_304,0
052_224_320,0
052_224_336,0
052_224_352,0
052_224_368,0
052_224_384,0
052_240_0,0
052_240_16,0
052_240_32,0
052_240_48,0
052_240_64,0
052_240_80,0
052_240_96,0
052_240_112,0
052_240_128,0
052_240_144,0
052_240_160,0
052_240_176,0
052_240_192,0
052_240_208,0
052_240_224,0
052_240_240,0
052_240_256,0
052_240_272,0
052_240_288,0
052_240_304,0
052_240_320,0
052_240_336,0
052_240_352,0
052_240_368,0
052_240_384,0
052_256_0,0
052_256_16,0
052_256_32,0
052_256_48,0
052_256_64,0
052_256_80,0
052_256_96,0
052_256_112,0
052_256_128,0
052_256_144,0
052_256_160,0
052_256_176,0
052_256_192,0
052_256_208,0
052_256_224,0
052_256_240,0
052_256_256,0
052_256_272,0
052_256_288,0
052_256_304,0
052_256_320,0
052_256_336,0
052_256_352,0
052_256_368,0
052_256_384,0
052_272_0,0
052_272_16,0
052_272_32,0
052_272_48,0
052_272_64,0
052_272_80,0
052_272_96,0
052_272_112,0
052_272_128,0
052_272_144,0
052_272_160,0
052_272_176,0
052_272_192,0
052_272_208,0
052_272_224,0
052_272_240,0
052_272_256,0
052_272_272,0
052_272_288,0
052_272_304,0
052_272_320,0
052_272_336,0
052_272_352,0
052_272_368,0
052_272_384,0
052_288_0,0
052_288_16,0
052_288_32,0
052_288_48,0
052_288_64,0
052_288_80,0
052_288_96,0
052_288_112,0
052_288_128,0
052_288_144,0
052_288_160,0
052_288_176,0
052_288_192,0
052_288_208,0
052_288_224,0
052_288_240,0
052_288_256,0
052_288_272,0
052_288_288,0
052_288_304,0
052_288_320,0
052_288_336,0
052_288_352,0
052_288_368,0
052_288_384,0
052_304_0,1
052_304_16,1
052_304_32,1
052_304_48,1
052_304_64,1
052_304_80,1
052_304_96,1
052_304_112,1
052_304_128,1
052_304_144,0
052_304_160,0
052_304_176,0
052_304_192,0
052_304_208,0
052_304_224,0
052_304_240,0
052_304_256,0
052_304_272,0
052_304_288,0
052_304_304,0
052_304_320,0
052_304_336,0
052_304_352,0
052_304_368,0
052_304_384,0
052_320_0,1
052_320_16,1
052_320_32,1
052_320_48,1
052_320_64,1
052_320_80,1
052_320_96,1
052_320_112,1
052_320_128,1
052_320_144,1
052_320_160,1
052_320_176,1
052_320_192,1
052_320_208,1
052_320_224,1
052_320_240,1
052_320_256,1
052_320_272,1
052_320_288,1
052_320_304,1
052_320_320,1
052_320_336,1
052_320_352,1
052_320_368,1
052_320_384,1
052_336_0,1
052_336_16,1
052_336_32,1
052_336_48,1
052_336_64,1
052_336_80,1
052_336_96,1
052_336_112,1
052_336_128,1
052_336_144,1
052_336_160,1
052_336_176,1
052_336_192,1
052_336_208,1
052_336_224,1
052_336_240,1
052_336_256,1
052_336_272,1
052_336_288,1
052_336_304,1
052_336_320,1
052_336_336,1
052_336_352,1
052_336_368,1
052_336_384,1
052_352_0,0
052_352_16,0
052_352_32,0
052_352_48,0
052_352_64,0
052_352_80,0
052_352_96,0
052_352_112,0
052_352_128,0
052_352_144,0
052_352_160,0
052_352_176,0
052_352_192,0
052_352_208,0
052_352_224,0
052_352_240,0
052_352_256,0
052_352_272,0
052_352_288,0
052_352_304,0
052_352_320,0
052_352_336,0
052_352_352,0
052_352_368,0
052_352_384,0
052_368_0,0
052_368_16,0
052_368_32,0
052_368_48,0
052_368_64,0
052_368_80,0
052_368_96,0
052_368_112,0
052_368_128,0
052_368_144,0
052_368_160,0
052_368_176,0
052_368_192,0
052_368_208,0
052_368_224,0
052_368_240,0
052_368_256,0
052_368_272,0
052_368_288,0
052_368_304,0
052_368_320,0
052_368_336,0
052_368_352,0
052_368_368,0
052_368_384,0
052_384_0,0
052_384_16,0
052_384_32,0
052_384_48,0
052_384_64,0
052_384_80,0
052_384_96,0
052_384_112,0
052_384_128,0
052_384_144,0
052_384_160,0
052_384_176,0
052_384_192,0
052_384_208,0
052_384_224,0
052_384_240,0
052_384_256,0
052_384_272,0
052_384_288,0
052_384_304,0
052_384_320,0
052_384_336,0
052_384_352,0
052_384_368,0
052_384_384,0
053_0_0,0
053_0_16,0
053_0_32,0
053_0_48,0
053_0_64,0
053_0_80,0
053_0_96,0
053_0_112,0
053_0_128,0
053_0_144,0
053_0_160,0
053_0_176,0
053_0_192,0
053_0_208,0
053_0_224,0
053_0_240,0
053_0_256,0
053_0_272,0
053_0_288,0
053_0_304,0
053_0_320,0
053_0_336,0
053_0_352,0
053_0_368,0
053_0_384,0
053_16_0,0
053_16_16,0
053_16_32,0
053_16_48,0
053_16_64,0
053_16_80,0
053_16_96,0
053_16_112,0
053_16_128,0
053_16_144,0
053_16_160,0
053_16_176,0
053_16_192,0
053_16_208,0
053_16_224,0
053_16_240,0
053_16_256,0
053_16_272,0
053_16_288,0
053_16_304,0
053_16_320,0
053_16_336,0
053_16_352,0
053_16_368,0
053_16_384,0
053_32_0,0
053_32_16,0
053_32_32,0
053_32_48,0
053_32_64,0
053_32_80,0
053_32_96,0
053_32_112,0
053_32_128,0
053_32_144,0
053_32_160,0
053_32_176,0
053_32_192,0
053_32_208,0
053_32_224,0
053_32_240,0
053_32_256,0
053_32_272,0
053_32_288,0
053_32_304,0
053_32_320,0
053_32_336,0
053_32_352,0
053_32_368,0
053_32_384,0
053_48_0,1
053_48_16,1
053_48_32,1
053_48_48,1
053_48_64,1
053_48_80,0
053_48_96,0
053_48_112,0
053_48_128,0
053_48_144,0
053_48_160,0
053_48_176,0
053_48_192,0
053_48_208,0
053_48_224,0
053_48_240,0
053_48_256,0
053_48_272,0
053_48_288,0
053_48_304,0
053_48_320,0
053_48_336,0
053_48_352,0
053_48_368,0
053_48_384,0
053_64_0,1
053_64_16,1
053_64_32,1
053_64_48,1
053_64_64,1
053_64_80,1
053_64_96,1
053_64_112,1
053_64_128,1
053_64_144,1
053_64_160,1
053_64_176,1
053_64_192,1
053_64_208,1
053_64_224,1
053_64_240,1
053_64_256,1
053_64_272,1
053_64_288,1
053_64_304,1
053_64_320,1
053_64_336,1
053_64_352,1
053_64_368,1
053_64_384,1
053_80_0,0
053_80_16,0
053_80_32,0
053_80_48,0
053_80_64,0
053_80_80,0
053_80_96,0
053_80_112,0
053_80_128,0
053_80_144,0
053_80_160,0
053_80_176,0
053_80_192,0
053_80_208,0
053_80_224,0
053_80_240,0
053_80_256,0
053_80_272,0
053_80_288,0
053_80_304,0
053_80_320,0
053_80_336,0
053_80_352,0
053_80_368,0
053_80_384,0
053_96_0,0
053_96_16,0
053_96_32,0
053_96_48,0
053_96_64,0
053_96_80,0
053_96_96,0
053_96_112,0
053_96_128,0
053_96_144,0
053_96_160,0
053_96_176,0
053_96_192,0
053_96_208,0
053_96_224,0
053_96_240,0
053_96_256,0
053_96_272,0
053_96_288,0
053_96_304,0
053_96_320,0
053_96_336,0
053_96_352,0
053_96_368,0
053_96_384,0
053_112_0,0
053_112_16,0
053_112_32,0
053_112_48,0
053_112_64,0
053_112_80,0
053_112_96,0
053_112_112,0
053_112_128,0
053_112_144,0
053_112_160,0
053_112_176,0
053_112_192,0
053_112_208,0
053_112_224,0
053_112_240,0
053_112_256,0
053_112_272,0
053_112_288,0
053_112_304,0
053_112_320,0
053_112_336,0
053_112_352,0
053_112_368,0
053_112_384,0
053_128_0,0
053_128_16,0
